description,level_0_code,level_0_preferred_term,level_0_uri,level_1_code,level_1_preferred_term,level_1_uri,level_2_code,level_2_preferred_term,level_2_uri,level_3_code,level_3_preferred_term,level_3_uri,scope_note
,S,skills,http://data.europa.eu/esco/skill/S,,,,,,,,,,
"Communicating, collaborating, liaising, and negotiating with other people, developing solutions to problems, creating plans or specifications for the design of objects and systems, composing text or music, performing to entertain an audience, and imparting knowledge to others. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,,,,,,,"Excludes:
- Communication or interaction with animals"
"Communicating, collaborating, liaising, and negotiating with other people, developing solutions to problems, creating plans or specifications for the design of objects and systems, composing text or music, performing to entertain an audience, and imparting knowledge to others. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.0,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1.0,,,,"Excludes:
- Communication or interaction with animals"
"Communicating, collaborating, liaising, and negotiating with other people, developing solutions to problems, creating plans or specifications for the design of objects and systems, composing text or music, performing to entertain an audience, and imparting knowledge to others. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.0,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1.0,S1.0.0,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1.0.0,"Excludes:
- Communication or interaction with animals"
"Exchanging ideas while analysing issues and interests at stake, enabling opposing sides to resolve disputes and reach agreement, or making decisions to resolve disputes or impose justice. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.1,negotiating,http://data.europa.eu/esco/skill/S1.1,,,,
"Exchanging ideas while analysing issues and interests at stake, enabling opposing sides to resolve disputes and reach agreement, or making decisions to resolve disputes or impose justice. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.1,negotiating,http://data.europa.eu/esco/skill/S1.1,S1.1.0,negotiating,http://data.europa.eu/esco/skill/S1.1.0,
"Negotiating and managing contracts and agreements with others concerning matters such as prices, terms of service, employment conditions, access to land and facilities. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.1,negotiating,http://data.europa.eu/esco/skill/S1.1,S1.1.1,negotiating and managing contracts and agreements,http://data.europa.eu/esco/skill/S1.1.1,"Examples include: 
- conclude business agreements
- manage contracts
- negotiate price"
"Working with two or more separate people or groups involved in a disagreement or dispute to bring about an agreement, settlement or compromise. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.1,negotiating,http://data.europa.eu/esco/skill/S1.1,S1.1.2,mediating and resolving disputes,http://data.europa.eu/esco/skill/S1.1.2,"Excludes:
- Making decisions

Examples include: 
- moderate in negotiations  
- handle financial disputes"
Handling and responding to complaints from clients or staff.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.1,negotiating,http://data.europa.eu/esco/skill/S1.1,S1.1.3,responding to complaints,http://data.europa.eu/esco/skill/S1.1.3,"Examples:
- Handle customer complaints
- Manage employee complaints"
"Developing alliances, contacts or partnerships, and exchanging information with others. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.2,liaising and networking,http://data.europa.eu/esco/skill/S1.2,,,,
"Developing alliances, contacts or partnerships, and exchanging information with others. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.2,liaising and networking,http://data.europa.eu/esco/skill/S1.2,S1.2.0,liaising and networking,http://data.europa.eu/esco/skill/S1.2.0,
"Communicating and liaising with colleagues, clients and other agencies on operational matters, problems and activities. Cooperating and liaising with outside agencies, clients and other organisational units to adapt the timing and nature of the activities. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.2,liaising and networking,http://data.europa.eu/esco/skill/S1.2,S1.2.1,coordinating activities with others,http://data.europa.eu/esco/skill/S1.2.1,"Examples include: 
- coordinate construction activities
- communicate production plan
- liaise with logistics management teams"
"Developing alliances, contacts or partnerships with colleagues, clients and stakeholders. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.2,liaising and networking,http://data.europa.eu/esco/skill/S1.2,S1.2.3,developing professional relationships or networks,http://data.europa.eu/esco/skill/S1.2.3,"Examples include: 
- develop communication networks with shipping sites
- develop professional network
- maintain relationship with suppliers"
"Delivering arguments in favour of something, such as a cause, idea, or policy, to benefit another person or a community. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.2,liaising and networking,http://data.europa.eu/esco/skill/S1.2,S1.2.4,advocating for individual or community needs,http://data.europa.eu/esco/skill/S1.2.4,"Excludes:
- Promoting goods and services
- Representing clients in legal proceeding

Examples:
- Advocate for healthcare users' needs
- Promote service users' rights
- Influence legislators"
"Facilitating the acquisition of new knowledge and skills. Leading and guiding individuals and groups through a process in which they are taught the necessary skills and knowledge for life, future learning or for a particular job or set of jobs. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.3,teaching and training,http://data.europa.eu/esco/skill/S1.3,,,,"Excludes:
- Training animals"
"Facilitating the acquisition of new knowledge and skills. Leading and guiding individuals and groups through a process in which they are taught the necessary skills and knowledge for life, future learning or for a particular job or set of jobs. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.3,teaching and training,http://data.europa.eu/esco/skill/S1.3,S1.3.0,teaching and training,http://data.europa.eu/esco/skill/S1.3.0,"Excludes:
- Training animals"
Instruct students in the theory and practice of academic or vocational subjects.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.3,teaching and training,http://data.europa.eu/esco/skill/S1.3,S1.3.1,teaching academic or vocational subjects,http://data.europa.eu/esco/skill/S1.3.1,"Examples:
- Give theory lessons to pilots
- Teach biology
- Teach basic numeracy skills
- Teach industrial arts principles"
Teaching safety procedures or standards to other people.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.3,teaching and training,http://data.europa.eu/esco/skill/S1.3,S1.3.2,teaching safety procedures,http://data.europa.eu/esco/skill/S1.3.2,"Examples:
- Educate employees on occupational hazards
- Provide on-board safety training
- Train staff in safety procedures
- Educate public on fire safety"
"Training employees, students or clients on operational procedures in the work place or and demonstrating the use of equipment or products. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.3,teaching and training,http://data.europa.eu/esco/skill/S1.3,S1.3.3,training on operational procedures,http://data.europa.eu/esco/skill/S1.3.3,"Excludes:
- Teaching vocational subjects as part of formal learning
- Teaching safety procedures and standards
- Coaching

Examples include:
- Teach air cabin crew procedures
- Train operators in using mine machinery
- Demonstrate functionality of software products"
"Training patients, health providers, or carers on health or hygiene practices, medical procedures or physcial fitness. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.3,teaching and training,http://data.europa.eu/esco/skill/S1.3,S1.3.4,training on health or medical topics,http://data.europa.eu/esco/skill/S1.3.4,"Excludes:
- Teaching medicine or nursing as part of a formal education programme

Examples include:
- Teach first aid principles
- Train medical staff on nutrition
- Educate patient's relations on care"
"Actively helping individuals or groups to improve their strengths, life skills, performance, learning skills and confidence and to optimise specific methods, skills or abilities. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.3,teaching and training,http://data.europa.eu/esco/skill/S1.3,S1.3.5,coaching and mentoring,http://data.europa.eu/esco/skill/S1.3.5,"Examples:
- Coach during a sports competition
- Assist clients with personal development
- Mentor individual employees"
Presenting oral or visual material to an audience in order to provide or interpret information.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.4,presenting information,http://data.europa.eu/esco/skill/S1.4,,,,
Presenting oral or visual material to an audience in order to provide or interpret information.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.4,presenting information,http://data.europa.eu/esco/skill/S1.4,S1.4.0,presenting information,http://data.europa.eu/esco/skill/S1.4.0,
Presenting information of a non-technical nature to an audience.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.4,presenting information,http://data.europa.eu/esco/skill/S1.4,S1.4.1,presenting general information,http://data.europa.eu/esco/skill/S1.4.1,"Excludes:
- Presenting information in legal proceedings
- Presenting research or technical information

Examples:
- Give live presentation
- Deliver presentations on tourism 
- Present reports"
"Presenting information of a technical or academic nature to an audience, including presenting the results of research. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.4,presenting information,http://data.europa.eu/esco/skill/S1.4,S1.4.2,presenting research or technical information,http://data.europa.eu/esco/skill/S1.4.2,"Examples:
- Present legislation proposal
- Present detailed design proposal
- Perform lectures
- Deliver visual presentation of data"
"Testifying, presenting evidence or representing clients during legal proceedings. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.4,presenting information,http://data.europa.eu/esco/skill/S1.4,S1.4.3,presenting information in legal proceedings,http://data.europa.eu/esco/skill/S1.4.3,"Examples:
- Present evidence
- Represent clients in court"
"Providing guidance and advice to enable decision-making about tasks, situations, and processes. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,,,,"Excludes:
- Psychological, behavioural and social counselling; see S3.1.1"
"Providing guidance and advice to enable decision-making about tasks, situations, and processes. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.0,advising and consulting,http://data.europa.eu/esco/skill/S1.5.0,"Excludes:
- Psychological, behavioural and social counselling; see S3.1.1"
"Discussing legal matters with clients, disputants, or legal professionals or staff. Explaining and providing advice to others on legal matters, regulations, policies or procedures. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.1,"advising on legal, regulatory or procedural matters http://data.europa.eu/esco/skill/S1.5.1,"Examples:
- Advise on social service process
- Provide legal advice"
Explaining financial information and providing financial advice.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.2,providing financial advice,http://data.europa.eu/esco/skill/S1.5.2,"Examples:
- Advise on investment
- Explain financial technicalities to clients"
Advising others on products or services explaining technical details.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.3,advising on products and services,http://data.europa.eu/esco/skill/S1.5.3,"Examples:
- Advise customers on new equipment
- Provide advice on travel destinations"
"Explaining medical and healthcare information to patients or family members and/or advising them on medical, health or wellness issues. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.4,providing medical advice,http://data.europa.eu/esco/skill/S1.5.4,"Includes:
- Providing advice on animal health

Examples:
- Advise on rehabilitation exercises
- Advise on medical device features
- Offer advice on diet related concerns
- Explain the molecular basis of a disease to patients"
Providing information and advice on environmental protection and sustainability.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.5,advising on environmental issues,http://data.europa.eu/esco/skill/S1.5.5,"Examples:
- Advise on environmental remediation
- Advise on pollution prevention"
"Providing information and advice on technological possibilities, developments and on the uses of technology. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.6,advising on design or use of technologies,http://data.europa.eu/esco/skill/S1.5.6,"Examples:
- Advise client on technical possibilities
- Provide ICT consulting advice"
Providing information and advice to improve the efficiency of production and business operations.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.7,advising on business or operational matters,http://data.europa.eu/esco/skill/S1.5.7,"Examples:
- Advise on efficiency improvements
- Advise on personnel management
- Advise on waste management procedures"
"Providing information, advice and guidance on educational and training courses, teaching and learning methods, careers or job search. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.8,advising on educational or vocational matters,http://data.europa.eu/esco/skill/S1.5.8,"Includes:
- Managing own career

Examples:
- Advise on career
- Advise lesson plans
- Advise on training 
- Provide assistance with job search"
Promoting and providing information and advice on health and safety in the workplace.,S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.5,advising and consulting,http://data.europa.eu/esco/skill/S1.5,S1.5.9,advising on workplace health and safety issues,http://data.europa.eu/esco/skill/S1.5.9,"Examples:
- Advise on safety improvements
- Inform on safety standards"
"Using communication strategies or techniques to encourage acceptance of goods, services, or ideas, and to sell or buy and goods or services. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.6,"promoting, selling and purchasing http://data.europa.eu/esco/skill/S1.6,,,,"Excludes:
- Trading and other skills involving buying and selling"
"Using communication strategies or techniques to encourage acceptance of goods, services, or ideas, and to sell or buy and goods or services. S,skills,http://data.europa.eu/esco/skill/S,S1,"communication, collaboration and creativity http://data.europa.eu/esco/skill/S1,S1.6,"promoting, selling and purchasing http://data.europa.eu/esco/skill/S1.6,S1.6.0,"promoting, selling and purchasing http://data.europa.eu/esco/skill/S1.6.0,"Excludes:
- Trading and other skills involving buying and selling"
